@relation vectores
@attribute Feature0 numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute class {D1,D10,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D11,D110,D111,D112,D12,D13,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D51,D52,D53,D54,D55,D56,D57,D58,D59,D6,D60,D61,D62,D63,D64,D65,D66,D67,D68,D69,D7,D70,D71,D72,D73,D74,D75,D76,D77,D78,D79,D8,D80,D81,D82,D83,D84,D85,D86,D87,D88,D89,D9,D90,D91,D92,D93,D94,D95,D96,D97,D98,D99}
@data
0.194608,0.13805,0.0404692,0.162736,0.0276959,0.0160894,0.0289855,0.126812,0.039548,0.0176861,0.0114837,0.0270818,0.0287399,0.0165193,0.0456276,0.131233,0.095861,0.0607345,0.0170106,0.0535495,0.0139401,0.0114837,0.015721,0.0550847,0.109248,0.0501719,0.0238885,0.0660771,0.114468,0.0591992,0.15721,0.448538,D30
0.180238,0.0899656,0.0386883,0.113117,0.0300909,0.0187915,0.031749,0.13197,0.0459347,0.0207566,0.0163965,0.029661,0.0300295,0.0208794,0.0432326,0.153586,0.105625,0.049435,0.019774,0.0471014,0.0192213,0.014677,0.0196512,0.0731393,0.126689,0.047777,0.0278187,0.0663842,0.105748,0.0648489,0.12153,0.501044,D30
0.194363,0.129084,0.0414517,0.159236,0.0241955,0.0172562,0.02352,0.134426,0.0378285,0.0207566,0.0119749,0.0309506,0.0246868,0.017072,0.0348809,0.139708,0.0927905,0.0616556,0.018423,0.0598747,0.0179317,0.0148612,0.0175018,0.0663842,0.107529,0.0514616,0.0265291,0.0734463,0.102923,0.0583395,0.129759,0.464751,D30
0.167833,0.104765,0.03789,0.125338,0.0289241,0.0178703,0.0310734,0.130373,0.0382584,0.016028,0.0124048,0.02352,0.0324859,0.018423,0.0514001,0.16421,0.103169,0.0506018,0.0169492,0.044338,0.0192827,0.0131417,0.0181159,0.0606116,0.0998526,0.0430484,0.0262221,0.060059,0.125154,0.0584009,0.172009,0.493798,D30
0.18423,0.132093,0.0431712,0.172071,0.0260378,0.0192213,0.029661,0.151621,0.0372144,0.019774,0.0108696,0.0306436,0.0279415,0.0165807,0.0381356,0.15942,0.0840703,0.0493736,0.0152297,0.0565586,0.0143085,0.0135716,0.0151683,0.0622083,0.102616,0.0448907,0.0205109,0.0647261,0.115696,0.0529968,0.142103,0.452837,D30
0.181159,0.112319,0.0361705,0.13111,0.0251781,0.0162736,0.0276345,0.134918,0.0424957,0.017072,0.0133874,0.0273888,0.0284328,0.0174404,0.0370916,0.16028,0.101142,0.0558831,0.0190371,0.0516458,0.0175633,0.0120364,0.0169492,0.0615328,0.117047,0.049435,0.0254851,0.0687792,0.124048,0.0604888,0.137128,0.478998,D30
0.176124,0.10931,0.0412061,0.143331,0.0291083,0.0176861,0.0292311,0.121776,0.044645,0.019467,0.0165193,0.0272046,0.0285556,0.0192213,0.0423729,0.137927,0.0919921,0.0503562,0.0175018,0.0491894,0.0174404,0.0152911,0.0180545,0.0668755,0.115328,0.0493122,0.0262835,0.0698845,0.105564,0.0609801,0.136883,0.510931,D30
0.18859,0.124724,0.0385041,0.154139,0.0237042,0.0175018,0.0261606,0.140199,0.0393024,0.017072,0.00994842,0.0260378,0.029354,0.0142471,0.0404692,0.149656,0.107652,0.0620241,0.0179317,0.0604888,0.0151683,0.0109924,0.0163351,0.0572955,0.115328,0.0513387,0.025915,0.067858,0.11932,0.0574183,0.15199,0.428887,D30
0.191538,0.120364,0.0422501,0.133321,0.0278187,0.0187915,0.0311963,0.122943,0.0412675,0.0182388,0.0122206,0.0277573,0.0312577,0.0185458,0.0486981,0.157701,0.092115,0.0557603,0.017379,0.0549005,0.0155981,0.0112994,0.0166421,0.0674281,0.102985,0.0506018,0.0249939,0.0636821,0.110784,0.0606116,0.140199,0.476664,D30
0.183616,0.122329,0.0394866,0.150823,0.0265291,0.0175018,0.0276345,0.142717,0.0405306,0.0178703,0.0109924,0.026959,0.0287399,0.0159052,0.0402849,0.149288,0.0824122,0.0521371,0.017379,0.052874,0.0147384,0.0116065,0.0161508,0.0589536,0.107467,0.0483296,0.0241341,0.0646033,0.119995,0.0560673,0.164824,0.472673,D30
0.229366,0.152604,0.0536109,0.173299,0.0271432,0.0165807,0.034758,0.12589,0.0406534,0.0188529,0.0103169,0.0263449,0.0324245,0.0170106,0.0441538,0.125645,0.083579,0.0603046,0.0168263,0.0612257,0.0149226,0.0111152,0.014677,0.0634365,0.101634,0.0505404,0.0212479,0.0619013,0.122636,0.059015,0.122759,0.411078,D31
0.200135,0.161447,0.0440924,0.183186,0.0252395,0.0155367,0.0295996,0.123066,0.0384426,0.0176861,0.0114837,0.0259764,0.0290469,0.0141243,0.0428028,0.140506,0.105441,0.0662614,0.014984,0.0559445,0.0112994,0.0114223,0.0123434,0.0587079,0.10452,0.0490052,0.0193441,0.0582167,0.125829,0.0544092,0.13154,0.423913,D31
0.197863,0.164517,0.043294,0.163289,0.025915,0.0153525,0.0312577,0.123127,0.0366003,0.0187915,0.0111766,0.0240727,0.0297838,0.0161508,0.040899,0.144559,0.0796487,0.0642962,0.0144928,0.0580324,0.0143699,0.0110538,0.0143085,0.0570499,0.0986858,0.0464874,0.0203881,0.0582167,0.127917,0.054225,0.141366,0.458364,D31
0.217453,0.151621,0.0447679,0.164824,0.0233972,0.0165807,0.0313191,0.115758,0.0389953,0.0172562,0.0102555,0.0216163,0.0327929,0.0146156,0.0421272,0.135102,0.095861,0.0621469,0.0159666,0.0554532,0.013633,0.00964137,0.0131417,0.05662,0.117477,0.050786,0.0213093,0.0586465,0.135716,0.0564358,0.136146,0.428089,D31
0.21297,0.135777,0.0471629,0.139523,0.0278801,0.0179931,0.0286785,0.122329,0.0402849,0.0212479,0.0127733,0.0280644,0.0284942,0.0181159,0.0390567,0.136637,0.0972734,0.0642348,0.0180545,0.0607959,0.0148612,0.014677,0.0160894,0.0676738,0.0966593,0.0526898,0.0238271,0.0719111,0.111705,0.0618398,0.127794,0.448477,D31
0.231516,0.132891,0.0478384,0.126566,0.0318718,0.0159666,0.0348195,0.102002,0.0424957,0.0181774,0.0103783,0.0237042,0.0335298,0.0178089,0.0485753,0.124908,0.116618,0.0704372,0.0175018,0.0547163,0.0149226,0.0140629,0.014984,0.0663228,0.119135,0.0539794,0.0230287,0.0604274,0.106116,0.0569885,0.142901,0.430361,D31
0.222673,0.12196,0.0461803,0.124785,0.0273888,0.0182388,0.0311963,0.114345,0.0424343,0.0205723,0.0137558,0.0237042,0.0294154,0.0174404,0.0437239,0.140383,0.124478,0.0725252,0.0219848,0.0595063,0.0162736,0.0130189,0.0155367,0.0561901,0.127119,0.051523,0.0224146,0.0674281,0.111582,0.0612257,0.135409,0.41114,D31
0.218865,0.126382,0.0475927,0.115205,0.0291697,0.0176861,0.0331614,0.10366,0.0418816,0.0219848,0.0155367,0.0273274,0.032056,0.0195898,0.0483296,0.141734,0.0932203,0.0639892,0.0204495,0.0574183,0.0151683,0.0138172,0.018423,0.0673667,0.0984402,0.0523213,0.0246254,0.0689634,0.0951241,0.0662614,0.139401,0.4704,D31
0.19817,0.133198,0.0425571,0.150639,0.0292926,0.0160894,0.0333456,0.129329,0.0416974,0.0188529,0.0114837,0.0254237,0.0329157,0.0176861,0.0479612,0.14241,0.088369,0.0574183,0.0162736,0.0526283,0.0159666,0.0127733,0.0159052,0.0609187,0.103353,0.0431712,0.0198354,0.0608573,0.117354,0.0583395,0.139708,0.471629,D31
0.223409,0.138234,0.0510317,0.139278,0.0294768,0.0159052,0.0337141,0.123803,0.0425571,0.0197126,0.0111152,0.0260378,0.0318104,0.0182388,0.0458118,0.143269,0.0900884,0.0590764,0.0171948,0.0595063,0.0157824,0.0135716,0.0142471,0.0653402,0.0986244,0.0536723,0.0224146,0.0638664,0.103599,0.0615942,0.125645,0.447924,D31
0.25565,0.0840088,0.053181,0.120425,0.0328543,0.0117293,0.0477155,0.125031,0.0598133,0.015721,0.00964137,0.0179317,0.046733,0.0131417,0.0501719,0.121837,0.0893515,0.0494964,0.0147384,0.0480226,0.0114837,0.00706215,0.0134488,0.0558831,0.111213,0.0440924,0.0159666,0.0502334,0.114223,0.0540408,0.125706,0.535004,D32
0.256817,0.0899042,0.053181,0.11889,0.0351265,0.0103169,0.043294,0.116556,0.0612872,0.0152911,0.00749202,0.0184844,0.0464874,0.0106239,0.0516458,0.126197,0.0877549,0.0499263,0.0137558,0.0467944,0.0112994,0.00804471,0.0127733,0.0572341,0.114775,0.0474085,0.0167649,0.050786,0.111275,0.0544092,0.124724,0.536232,D32
0.246008,0.0863424,0.049435,0.101326,0.0305208,0.0085974,0.0426799,0.105502,0.0625154,0.0162122,0.0079833,0.018423,0.0428028,0.0114837,0.0451363,0.110538,0.107652,0.0482068,0.0154139,0.0490666,0.0121592,0.00730779,0.014984,0.0562515,0.137988,0.0498649,0.0190985,0.0553304,0.114223,0.0572955,0.123803,0.5514,D32
0.260685,0.0884304,0.0527512,0.10974,0.035495,0.0116065,0.0457504,0.109555,0.0595677,0.0157824,0.00884304,0.0188529,0.0471014,0.0130803,0.0477155,0.112012,0.0968435,0.0536109,0.0147384,0.0500491,0.013326,0.00835176,0.0152297,0.0588922,0.135163,0.0502948,0.0187915,0.0554532,0.118398,0.0540408,0.124908,0.500491,D32
0.244719,0.087632,0.0533039,0.114038,0.0348195,0.0101326,0.0440309,0.117907,0.0561901,0.0165193,0.0092115,0.0185458,0.0434169,0.0140015,0.0516458,0.126075,0.085974,0.0479612,0.0147384,0.0500491,0.0112994,0.00835176,0.0130803,0.0546549,0.115205,0.0455662,0.0167649,0.0526283,0.115205,0.0542864,0.127917,0.549681,D32
0.260992,0.0935274,0.0537951,0.120486,0.0318104,0.0104397,0.0462417,0.11238,0.0580324,0.0154139,0.00927291,0.0200811,0.0485753,0.0130189,0.0512159,0.119688,0.0856055,0.0513387,0.0153525,0.048084,0.0115451,0.0073692,0.0127119,0.0595677,0.116003,0.0514001,0.0168263,0.0525055,0.117539,0.0549005,0.122083,0.517747,D32
0.26351,0.0918079,0.0507246,0.115328,0.0349423,0.0106239,0.0478384,0.11932,0.0634365,0.014984,0.00951855,0.01873,0.0450135,0.0115451,0.0502948,0.118828,0.0932203,0.0520757,0.0148612,0.0505404,0.0138172,0.00835176,0.013326,0.0577868,0.1141,0.0484525,0.0174404,0.0502948,0.113854,0.0527512,0.121776,0.516458,D32
0.262036,0.0866495,0.0517072,0.12153,0.0340825,0.0108696,0.0486367,0.12153,0.0598747,0.0152911,0.00841317,0.0176861,0.0455048,0.0132031,0.0509089,0.125829,0.0856055,0.0500491,0.0147998,0.0493736,0.0104397,0.00700074,0.0113608,0.0611643,0.116495,0.0450749,0.017072,0.0515844,0.110661,0.052874,0.124969,0.523274,D32
0.253807,0.0939573,0.0472243,0.117662,0.033407,0.0119749,0.0485753,0.114591,0.0630066,0.0147384,0.00896586,0.0208794,0.0449521,0.011238,0.0506018,0.120548,0.0937116,0.0480226,0.0148612,0.0499877,0.00970278,0.00792189,0.0138787,0.0596905,0.108634,0.0455048,0.0175018,0.0502948,0.112442,0.0544092,0.122881,0.539978,D32
0.25393,0.0847458,0.0497421,0.119934,0.0340825,0.0113608,0.0490052,0.120548,0.0565586,0.0162122,0.0098256,0.0180545,0.0455662,0.0128961,0.0534881,0.123373,0.088676,0.0471629,0.0146156,0.0490666,0.0124048,0.00620241,0.0139401,0.0558217,0.111828,0.0472857,0.0178089,0.0483296,0.113301,0.0529354,0.120056,0.546794,D32
0.215856,0.0915009,0.0410833,0.118828,0.0294768,0.0121592,0.0389953,0.125399,0.0531196,0.0139401,0.0098256,0.0191599,0.0381356,0.0109924,0.0499877,0.147015,0.0930361,0.051523,0.0132031,0.0445222,0.0106239,0.00810612,0.011238,0.057971,0.114959,0.0400393,0.0189757,0.050786,0.111275,0.0527512,0.131724,0.579342,D33
0.222734,0.0942643,0.0469786,0.117416,0.0292926,0.0107467,0.0405306,0.128777,0.0536723,0.0163351,0.0092115,0.0213707,0.0421887,0.0123434,0.0498035,0.140076,0.0965365,0.0465488,0.0120364,0.0413289,0.0120364,0.00872022,0.0131417,0.0585851,0.118828,0.0405306,0.0163351,0.0510931,0.113793,0.0509089,0.129084,0.560305,D33
0.211312,0.0846229,0.0445836,0.115021,0.0265291,0.00927291,0.0387497,0.109985,0.0518914,0.0179317,0.00884304,0.0208794,0.0407762,0.0119749,0.0475313,0.128101,0.0858511,0.0442152,0.0143699,0.0460575,0.0119749,0.00792189,0.0126505,0.0584623,0.119872,0.0426185,0.0190985,0.0554532,0.112749,0.0538565,0.134672,0.617723,D33
0.220585,0.0922992,0.045382,0.11195,0.029661,0.0101941,0.0367846,0.112872,0.0531196,0.0138787,0.00786048,0.0195898,0.041636,0.0114837,0.0498649,0.13154,0.0963522,0.0517686,0.0133874,0.0427413,0.0114223,0.00761484,0.0143085,0.0581552,0.121162,0.0434169,0.01873,0.0556374,0.11846,0.0501719,0.134426,0.579096,D33
0.215303,0.0829649,0.0424343,0.113547,0.02831,0.00890445,0.0410219,0.116065,0.0546549,0.0159052,0.00884304,0.0207566,0.040592,0.0117907,0.0452592,0.137558,0.0957996,0.0511545,0.0137558,0.0440309,0.0116065,0.00872022,0.0140015,0.0582167,0.120609,0.0437853,0.0192213,0.0564972,0.115205,0.0507246,0.128224,0.590088,D33
0.218804,0.0928519,0.045689,0.115144,0.0292926,0.0106239,0.0397937,0.115758,0.0489437,0.0143085,0.00970278,0.0194056,0.0401007,0.0112994,0.0490052,0.134611,0.101388,0.0492508,0.0116065,0.044645,0.0130189,0.00865881,0.0129575,0.0586465,0.124417,0.0436625,0.0186686,0.0567428,0.115512,0.0485753,0.127241,0.575227,D33
0.227831,0.100528,0.0475313,0.114468,0.0311963,0.0111766,0.0370302,0.119872,0.0572341,0.013633,0.00976419,0.0181774,0.0404078,0.0112994,0.0484525,0.136146,0.0999754,0.0485753,0.0141243,0.0432326,0.0120364,0.00816753,0.0126505,0.0584623,0.125645,0.0450749,0.0185458,0.050479,0.121408,0.0503562,0.128101,0.54397,D33
0.217821,0.0881233,0.0445222,0.115389,0.0333456,0.00970278,0.0405306,0.130312,0.0535495,0.0150454,0.00884304,0.0207566,0.039241,0.0122206,0.0476541,0.144191,0.0868337,0.0469786,0.0124048,0.0415746,0.0100098,0.00767625,0.013326,0.0609187,0.117293,0.0404078,0.0188529,0.0522599,0.115021,0.0512159,0.125522,0.584009,D33
0.204618,0.0892901,0.0434783,0.113547,0.0292311,0.0110538,0.0405306,0.119565,0.0506018,0.0133874,0.00822894,0.0194056,0.0391796,0.0119749,0.0472243,0.136392,0.0895972,0.0466716,0.0127119,0.0415746,0.0114223,0.00829035,0.0119749,0.0553304,0.122759,0.0394866,0.0202653,0.0577254,0.113547,0.0574797,0.135225,0.603783,D33
0.216839,0.0840703,0.0426799,0.116065,0.0303365,0.0107467,0.0375829,0.118705,0.053918,0.0150454,0.0079833,0.0206338,0.0385041,0.0108696,0.0474699,0.136637,0.0952469,0.0492508,0.0136944,0.044645,0.0101941,0.0092115,0.010931,0.0571113,0.118214,0.0435397,0.0181159,0.055269,0.113301,0.0524441,0.131602,0.594694,D33
0.169062,0.105318,0.0742447,0.120916,0.0337755,0.0142471,0.034758,0.0676738,0.0361705,0.0159666,0.0152297,0.028617,0.0412675,0.0176247,0.0356178,0.104704,0.0631295,0.0499263,0.0130189,0.0346966,0.0117907,0.0140629,0.0160894,0.0667526,0.0598133,0.0348809,0.0249939,0.0697003,0.136883,0.0711128,0.157946,0.665561,D34
0.179071,0.0921764,0.073999,0.114468,0.0341439,0.012282,0.0334684,0.067858,0.0342668,0.0165193,0.0117293,0.0286785,0.038197,0.0178703,0.0300295,0.116618,0.0572341,0.044645,0.0114837,0.0310734,0.0105625,0.0144928,0.0135716,0.0711128,0.0631909,0.0335913,0.0227217,0.0673667,0.138479,0.0733849,0.144743,0.706522,D34
0.166237,0.0875092,0.065156,0.11453,0.0349423,0.0100098,0.0302751,0.0616556,0.0342668,0.015721,0.00970278,0.0267133,0.0359862,0.0137558,0.028617,0.0977647,0.0822894,0.0493736,0.0113608,0.0323631,0.0112994,0.0106853,0.0126505,0.0576026,0.104336,0.0388725,0.0237042,0.0658315,0.14591,0.0599361,0.138848,0.727647,D34
0.174527,0.0934046,0.0683493,0.115512,0.0342054,0.00945714,0.0295996,0.0562515,0.0393024,0.0140629,0.0108696,0.0275731,0.0354336,0.0132031,0.0274503,0.093773,0.0736306,0.0463031,0.0113608,0.0324245,0.0092115,0.0117293,0.0131417,0.0617784,0.0932203,0.038197,0.0223532,0.0615328,0.146279,0.0648489,0.134549,0.742017,D34
0.174957,0.0970892,0.075043,0.119688,0.0336527,0.0140015,0.031012,0.0619013,0.033407,0.0162122,0.0114837,0.0278801,0.0363547,0.0164579,0.0327929,0.104336,0.0634365,0.0478384,0.0119135,0.0363547,0.010931,0.012589,0.0149226,0.0663842,0.0657701,0.0350651,0.0236428,0.0695775,0.141059,0.073692,0.151805,0.694301,D34
0.206706,0.100651,0.0778678,0.131786,0.0391796,0.0158438,0.0348195,0.0649718,0.0431098,0.0182388,0.0136944,0.0277573,0.0384426,0.017072,0.0345124,0.0983788,0.0660771,0.0510931,0.0127733,0.0350651,0.0127119,0.0144313,0.0159052,0.0653402,0.0693933,0.0359248,0.019467,0.0622697,0.1472,0.0677352,0.139769,0.627364,D34
0.181344,0.0928519,0.0727094,0.133075,0.0365389,0.0119749,0.0361705,0.0682879,0.0375829,0.0181159,0.012589,0.0292926,0.0398551,0.0174404,0.0339597,0.103169,0.0623311,0.0449521,0.0110538,0.0343282,0.0123434,0.0120364,0.0139401,0.0635593,0.0708671,0.0370302,0.0195898,0.0633137,0.14548,0.0631295,0.148919,0.67772,D34
0.18552,0.092422,0.0707443,0.126627,0.0383198,0.0104397,0.0340211,0.0648489,0.0361091,0.0177475,0.013633,0.0302751,0.0410833,0.0168877,0.0316875,0.107775,0.0636821,0.0517686,0.0126505,0.0345124,0.0117293,0.0141243,0.0164579,0.0681651,0.0650332,0.0349423,0.0234586,0.0680422,0.143392,0.0711128,0.148551,0.659789,D34
0.173913,0.0889831,0.0716654,0.124785,0.0350651,0.0119135,0.0329772,0.0707443,0.0361091,0.0175633,0.0136944,0.0266519,0.0364161,0.016028,0.0295996,0.1176,0.0595677,0.0429256,0.0116679,0.0323016,0.0098256,0.0114837,0.0128961,0.0664456,0.0676124,0.0325473,0.019467,0.062761,0.134488,0.0589536,0.130558,0.748342,D34
0.173852,0.0986858,0.0705601,0.120855,0.0350651,0.0135102,0.0346966,0.0655859,0.0364161,0.015721,0.0161508,0.0281872,0.0393638,0.0187915,0.0362933,0.105748,0.0639278,0.0497421,0.0127119,0.0358634,0.0124048,0.0138172,0.0159666,0.0706215,0.0618398,0.0367846,0.0240113,0.0705601,0.134733,0.0717883,0.15721,0.664087,D34
0.211864,0.096168,0.0459347,0.115389,0.0334684,0.0162122,0.0361091,0.165316,0.0529354,0.0165193,0.00957996,0.0216163,0.0375829,0.0159666,0.0543478,0.16421,0.15635,0.04704,0.0179931,0.0447065,0.0171334,0.0104397,0.0174404,0.0754729,0.16114,0.0577868,0.0185458,0.0549619,0.113977,0.0494964,0.115389,0.354458,D35
0.240543,0.115267,0.0426799,0.120486,0.0292926,0.0192827,0.0363547,0.135777,0.050786,0.0189757,0.00988701,0.0225375,0.0382584,0.0132031,0.0639892,0.165746,0.158622,0.0555146,0.0136944,0.0448293,0.017072,0.0105011,0.0168877,0.0825964,0.161078,0.0541022,0.0155981,0.0492508,0.10888,0.0423115,0.117416,0.334132,D35
0.213338,0.0950626,0.0431712,0.106792,0.0364775,0.0165807,0.0373373,0.152297,0.0621469,0.0199582,0.0108082,0.0243183,0.0421887,0.0147384,0.0526898,0.181528,0.122636,0.0433554,0.0169492,0.0468558,0.0200197,0.0108696,0.0183002,0.0830263,0.163351,0.053918,0.0200811,0.0599361,0.108634,0.0464874,0.0956767,0.386023,D35
0.2317,0.0907639,0.0421887,0.11195,0.0364161,0.0169492,0.041943,0.16593,0.0685335,0.0223532,0.0105625,0.027266,0.0373373,0.016028,0.0502334,0.174527,0.134611,0.0374601,0.0144928,0.0455048,0.0198968,0.0127733,0.0198354,0.0973348,0.168448,0.0527512,0.0170106,0.0561901,0.10845,0.0423115,0.0896586,0.344141,D35
0.218927,0.0915623,0.0325473,0.0942029,0.0302137,0.0186686,0.0350651,0.162859,0.0752272,0.0210022,0.0135716,0.0248096,0.0373373,0.0169492,0.0534881,0.193933,0.159113,0.0448293,0.0130803,0.0387497,0.0206952,0.0101326,0.0190985,0.101081,0.183063,0.0461189,0.0163965,0.0562515,0.0845615,0.0360477,0.0860968,0.369872,D35
0.22777,0.0851756,0.0332842,0.0923606,0.0304593,0.0178089,0.0326701,0.163166,0.083579,0.0237042,0.0111152,0.0250553,0.0331614,0.0142471,0.0486367,0.201609,0.172808,0.0413903,0.0132646,0.0370302,0.0231516,0.0116679,0.0222304,0.106546,0.186011,0.0440924,0.0156595,0.0505404,0.0844387,0.0350037,0.0873864,0.350528,D35
0.248772,0.0865881,0.0278187,0.0824122,0.0289855,0.0151069,0.0324859,0.157517,0.0915623,0.0233358,0.0109924,0.0273274,0.0331614,0.0139401,0.0511545,0.211864,0.179747,0.0397323,0.0117293,0.0353721,0.0220462,0.0120364,0.0225375,0.11932,0.16943,0.040899,0.0151683,0.0457504,0.0787276,0.0324859,0.0851756,0.35237,D35
0.22955,0.103844,0.0431098,0.112012,0.0315647,0.0175633,0.0367232,0.152604,0.0500491,0.0154753,0.00841317,0.0239499,0.0394866,0.0151069,0.0601204,0.17293,0.164394,0.0585851,0.014677,0.0485139,0.0164579,0.0111152,0.0154139,0.0784205,0.163719,0.0591992,0.0178703,0.0544092,0.108634,0.0438467,0.111582,0.32621,D35
0.228752,0.0929747,0.0379514,0.115451,0.0363547,0.0165193,0.0361091,0.177045,0.0717883,0.0229059,0.0107467,0.0252395,0.0375215,0.0155981,0.050479,0.189327,0.131479,0.0376443,0.0157824,0.0440924,0.0179317,0.0102555,0.0195898,0.0998526,0.169123,0.0510931,0.013633,0.060059,0.0996684,0.0398551,0.0770695,0.35366,D35
0.220278,0.0969049,0.0434783,0.110415,0.0323631,0.0186072,0.034758,0.154385,0.0579096,0.0186686,0.0104397,0.0221076,0.0366003,0.0160894,0.0590764,0.171334,0.160956,0.0538565,0.0157824,0.0458733,0.0178703,0.0109924,0.0178089,0.0757799,0.161447,0.0569885,0.0187915,0.056927,0.0996684,0.0449521,0.10974,0.354704,D35
0.235999,0.0942643,0.0369074,0.138664,0.02831,0.0129575,0.0264677,0.193196,0.0407762,0.0147384,0.00724638,0.0159666,0.030705,0.0143085,0.0506018,0.152911,0.214812,0.0348195,0.0135102,0.0412675,0.0169492,0.00632523,0.0110538,0.0778678,0.219725,0.0485753,0.0167649,0.045382,0.133505,0.0404692,0.1141,0.276406,D36
0.231638,0.130803,0.0420044,0.136084,0.0208794,0.0108696,0.0267747,0.178335,0.039548,0.0115451,0.00970278,0.0152911,0.0270818,0.0135102,0.0497421,0.140138,0.172992,0.0332842,0.0145542,0.040592,0.0175633,0.00687792,0.0140015,0.0609187,0.22519,0.0493736,0.0200197,0.0437239,0.141918,0.0615942,0.138172,0.280828,D36
0.188651,0.112012,0.0274503,0.150209,0.0268362,0.0151069,0.0319946,0.22169,0.0442152,0.00970278,0.00902727,0.0155367,0.0389953,0.0136944,0.0677352,0.211557,0.168816,0.0378285,0.0116679,0.0310734,0.0219234,0.00902727,0.0188529,0.0647875,0.20732,0.0480226,0.0176861,0.0433554,0.113731,0.0380742,0.0817981,0.307173,D36
0.257983,0.113301,0.0463031,0.138541,0.0315647,0.0152297,0.0366618,0.151437,0.0516458,0.0123434,0.00957996,0.0181159,0.0375829,0.0132646,0.0652174,0.146893,0.146094,0.0385041,0.0151683,0.041636,0.0213093,0.00884304,0.0220462,0.0743675,0.153709,0.0568042,0.0153525,0.0550847,0.124048,0.0559445,0.105809,0.325166,D36
0.212356,0.0930361,0.0292926,0.09451,0.0280644,0.0199582,0.0281872,0.200565,0.0706829,0.014984,0.0101941,0.0175018,0.0329157,0.015721,0.0579096,0.207811,0.203328,0.0315647,0.0123434,0.0329157,0.0210636,0.00816753,0.0174404,0.0845001,0.208855,0.0464259,0.0176861,0.041636,0.0857897,0.0313805,0.0928519,0.335913,D36
0.252518,0.0880619,0.0273888,0.0862196,0.026959,0.0184844,0.0277573,0.201486,0.0757185,0.0189143,0.0079833,0.0226603,0.029661,0.0143699,0.0593834,0.223717,0.21082,0.0370916,0.013633,0.034758,0.0206952,0.00964137,0.0189757,0.0998526,0.181037,0.0436011,0.013326,0.0436011,0.067858,0.0284942,0.0845001,0.316384,D36
0.256141,0.0923606,0.0267747,0.0912552,0.0262221,0.0168877,0.0327929,0.176799,0.0720953,0.0183002,0.00933432,0.02352,0.031749,0.0140629,0.0609187,0.20646,0.20425,0.0394866,0.0125276,0.0340211,0.0190371,0.0113608,0.0202039,0.099607,0.174527,0.0439081,0.0147384,0.0459347,0.0814296,0.0365389,0.0849914,0.327315,D36
0.235507,0.107652,0.0452592,0.129268,0.0246868,0.0148612,0.0298452,0.17379,0.0447679,0.0126505,0.00841317,0.0159666,0.0341439,0.0177475,0.0563744,0.155859,0.192889,0.039241,0.0120978,0.0408376,0.0178089,0.00804471,0.012282,0.071297,0.213952,0.0491894,0.0165807,0.0469786,0.116249,0.0471629,0.112503,0.301646,D36
0.228936,0.0923606,0.0290469,0.132768,0.0297838,0.0130189,0.0380742,0.216839,0.0617784,0.0111152,0.0067551,0.0181159,0.0375215,0.0113608,0.0599361,0.198723,0.16636,0.0349423,0.0112994,0.0349423,0.0189143,0.00933432,0.0195284,0.0807541,0.21211,0.0529968,0.0117907,0.0507246,0.101941,0.0310734,0.0666298,0.316077,D36
0.233419,0.0927905,0.0379514,0.12282,0.0289855,0.0163965,0.0276345,0.184967,0.0475927,0.0153525,0.0085974,0.015721,0.0309506,0.0167649,0.0537337,0.164886,0.211189,0.0350037,0.013633,0.040899,0.0184844,0.0079833,0.013633,0.0774994,0.206399,0.0510317,0.015721,0.0498035,0.119013,0.0384426,0.113793,0.294461,D36
0.24914,0.173667,0.120978,0.243306,0.0298452,0.0178089,0.0323631,0.0574797,0.0220462,0.0117907,0.00915009,0.014677,0.035802,0.0176861,0.0340211,0.0506018,0.0396094,0.0303365,0.0185458,0.0403464,0.0127119,0.00829035,0.0144928,0.0257308,0.0489437,0.0327929,0.0200197,0.0360477,0.246254,0.112012,0.247912,0.351142,D37
