@relation vectores
@attribute Feature0 numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute class {D1,D10,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D11,D110,D111,D112,D12,D13,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D51,D52,D53,D54,D55,D56,D57,D58,D59,D6,D60,D61,D62,D63,D64,D65,D66,D67,D68,D69,D7,D70,D71,D72,D73,D74,D75,D76,D77,D78,D79,D8,D80,D81,D82,D83,D84,D85,D86,D87,D88,D89,D9,D90,D91,D92,D93,D94,D95,D96,D97,D98,D99}
@data
0.0583231,0.0332051,0.0568081,0.0257919,0.0673082,0.0316107,0.0663086,0.0429128,0.0723656,0.0334487,0.0567402,0.028286,0.0937619,0.041496,0.0647436,0.0350582,0.0885095,0.0463379,0.0970362,0.0516451,0.126808,0.0639954,0.0794101,0.0381535,0.0708949,0.0367359,0.0743336,0.0383269,0.0786685,0.0351654,0.0860173,0.0404966,0.0973835,0.0497506,0.0804378,0.0364696,0.0364673,0.0200502,0.0379841,0.0186931,0.0376483,0.0225603,0.0328722,0.0183551,0.0347168,0.0220365,0.0364364,0.0193276,0.0153085,0.0111064,0.0166432,0.0117857,0.013734,0.010273,0.0120031,0.00953458,0.0127385,0.0103034,0.0131248,0.0101937,0.0042023,0.00408968,0.00458421,0.00410784,0.00375824,0.00348113,0.00334351,0.0036114,0.00334224,0.00341453,0.00363282,0.00355672,D111
0.0657721,0.0425977,0.0620164,0.0300657,0.0688498,0.0414826,0.0774807,0.0423745,0.0571185,0.0301457,0.0703503,0.0350268,0.107838,0.0620729,0.0678217,0.0342472,0.0995393,0.0529222,0.131823,0.069259,0.112076,0.052899,0.0838071,0.0413418,0.0910282,0.0373781,0.0821672,0.0409043,0.0772889,0.0484108,0.0647422,0.0350054,0.0677188,0.0355179,0.0854539,0.0443068,0.0359789,0.0197294,0.0362221,0.0186762,0.0375436,0.0218217,0.0324781,0.0186891,0.0330642,0.0185655,0.0357872,0.0207921,0.0136377,0.0101459,0.0150994,0.0106089,0.0139403,0.00993627,0.0116186,0.00922253,0.011238,0.00860294,0.0138801,0.0107465,0.0037112,0.003626,0.00392014,0.00357632,0.00365143,0.00342153,0.00312293,0.0032695,0.00305857,0.00283735,0.00356166,0.00350027,D111
0.0981592,0.0402902,0.0696233,0.0290338,0.0764986,0.0425275,0.119581,0.0387061,0.0876548,0.0388973,0.0718883,0.0339926,0.126026,0.0580941,0.117722,0.0555934,0.154388,0.0611004,0.113991,0.0743576,0.12509,0.0625617,0.105613,0.0561491,0.0857739,0.0444686,0.0903796,0.041534,0.091936,0.0447654,0.0791802,0.0400707,0.0756119,0.038991,0.0676054,0.0346178,0.0424836,0.0264667,0.0396333,0.0234165,0.0343828,0.0225538,0.0336808,0.0206662,0.0309825,0.0189726,0.0325737,0.0199585,0.0165416,0.0126572,0.0157373,0.0123055,0.0117117,0.0103465,0.0110965,0.0102387,0.0106799,0.00960229,0.012114,0.010174,0.0043863,0.00443164,0.00405972,0.00403067,0.00320612,0.0033764,0.00290841,0.00342234,0.00284132,0.00309323,0.0033176,0.00339518,D111
0.0721027,0.0401771,0.0546897,0.0301963,0.0632594,0.0247126,0.081441,0.0460374,0.0710659,0.0388819,0.0704757,0.0362747,0.110469,0.0706714,0.078123,0.046125,0.0996442,0.0423607,0.114328,0.0658713,0.110171,0.0448599,0.0869806,0.0450814,0.0871822,0.0469447,0.0924843,0.0496815,0.0740099,0.0384709,0.0826212,0.0423339,0.0804128,0.0393826,0.0960711,0.046812,0.0400455,0.0225068,0.037576,0.0202745,0.0344894,0.0186251,0.0329772,0.0193123,0.0353362,0.020494,0.041961,0.023345,0.0159325,0.0120656,0.014606,0.0104293,0.0134965,0.0104136,0.0123018,0.00992731,0.014062,0.011148,0.0161533,0.0117595,0.00427531,0.00426733,0.00398928,0.00373989,0.00371114,0.00356919,0.00351094,0.00358292,0.00371666,0.00353206,0.00437873,0.00408088,D111
0.0540106,0.0269926,0.0437407,0.0227628,0.071468,0.0362932,0.0904664,0.0433016,0.067405,0.0363677,0.0603334,0.0350002,0.0972401,0.0613616,0.0712463,0.0434426,0.0984701,0.0499261,0.150997,0.0663407,0.125891,0.057399,0.0786558,0.0414663,0.0945829,0.0476537,0.0767143,0.0376992,0.0825963,0.0397581,0.0879531,0.041816,0.0789898,0.0392299,0.0696959,0.033027,0.0448301,0.0245364,0.0370203,0.019736,0.0324412,0.0177815,0.0333859,0.0200777,0.0325303,0.0206752,0.0362643,0.0203321,0.0182033,0.0133751,0.0158406,0.0116325,0.0126165,0.0105438,0.011606,0.00999705,0.0117061,0.0100635,0.0136139,0.0105835,0.00481309,0.00480081,0.00434362,0.00402927,0.00348877,0.00339914,0.00330072,0.00374732,0.00320293,0.00342849,0.00368754,0.00357069,D111
0.0897368,0.0522005,0.0733033,0.0311481,0.0618567,0.0288168,0.0972915,0.0460159,0.0744693,0.051172,0.082274,0.0459945,0.0837603,0.0477868,0.0641556,0.0344328,0.123449,0.0603507,0.104389,0.0666512,0.0947313,0.0534616,0.0917573,0.0355137,0.0722053,0.0392357,0.071184,0.0330459,0.0832443,0.0402324,0.0602717,0.0300264,0.0662924,0.0314034,0.0682434,0.0331657,0.0327486,0.0197551,0.0303029,0.017207,0.0281819,0.0178716,0.0294462,0.0179284,0.0253969,0.0139609,0.0279245,0.0150366,0.0123856,0.00953141,0.0113177,0.00837205,0.0101749,0.00769857,0.0102364,0.00722192,0.0106689,0.007849,0.0112429,0.00795698,0.00333865,0.00291653,0.00304838,0.00255242,0.00287502,0.00245515,0.00289207,0.00252308,0.00303307,0.00253056,0.00320681,0.0025852,D112
0.104299,0.0700521,0.0972845,0.0410011,0.089143,0.0596662,0.110716,0.0622859,0.109632,0.055345,0.0992055,0.0393217,0.124436,0.0626905,0.12601,0.0539233,0.119985,0.0723769,0.133644,0.0580843,0.0911206,0.0479596,0.114245,0.0635294,0.0750011,0.0361249,0.066233,0.0361917,0.0644467,0.0305572,0.0588729,0.0352369,0.0608313,0.0298997,0.0569578,0.0313077,0.0333611,0.0193959,0.029822,0.0170483,0.0293218,0.0170602,0.0279056,0.0178768,0.0242048,0.0145993,0.0274175,0.0162378,0.0118817,0.00859107,0.0114035,0.00823789,0.0105617,0.00778482,0.00974985,0.00725528,0.00981535,0.00720055,0.0109553,0.00745658,0.0031555,0.00275348,0.00305847,0.00245092,0.00277486,0.00228215,0.00261522,0.00227779,0.00247448,0.00190525,0.0027271,0.00210927,D112
0.1029,0.0551239,0.0845274,0.0408355,0.0967283,0.0406083,0.0829994,0.0446543,0.0637158,0.0371268,0.0883591,0.0434401,0.112661,0.0570785,0.085168,0.0385392,0.0836124,0.0462385,0.0532877,0.0277609,0.0670174,0.0320925,0.0884594,0.0399753,0.064546,0.0393983,0.0615492,0.0304307,0.0466897,0.0240204,0.0438841,0.0263017,0.0371132,0.0185945,0.0421752,0.025505,0.0314273,0.0219705,0.0305846,0.0229175,0.024216,0.0162554,0.0189246,0.0131574,0.0190891,0.0147538,0.0196771,0.0125235,0.0114549,0.0104565,0.0112858,0.00970931,0.00881553,0.00792987,0.00676555,0.00592225,0.0066716,0.00592105,0.00791563,0.00684572,0.00288659,0.00315424,0.00303733,0.00317515,0.00254522,0.00266635,0.00207799,0.00210296,0.00188963,0.00174037,0.00216518,0.00202761,D112
0.0806419,0.0578036,0.0682938,0.0355796,0.0630613,0.0357977,0.0612154,0.0348936,0.0463768,0.0291161,0.0713483,0.0295939,0.0952068,0.0509772,0.0836791,0.0293612,0.0803024,0.0412744,0.082211,0.0510076,0.0630855,0.0358652,0.0807093,0.0429984,0.0576746,0.0343986,0.053693,0.0275983,0.0570389,0.0321203,0.0465361,0.0304835,0.0395359,0.0236543,0.0462238,0.0269605,0.0260223,0.0173193,0.0263296,0.0161259,0.0241022,0.0156385,0.0201374,0.0138647,0.0184857,0.0129444,0.0237143,0.0164031,0.00996177,0.00851186,0.00964065,0.00843844,0.008557,0.00765247,0.0072465,0.00665911,0.00710908,0.00615016,0.00843877,0.00723263,0.00250203,0.0025111,0.00255625,0.00259703,0.00222932,0.00220992,0.00212808,0.00226529,0.00200264,0.00187763,0.00224887,0.0021358,D112
0.107749,0.0663281,0.0905888,0.0527146,0.0849869,0.0457143,0.090028,0.0452385,0.0792759,0.04058,0.0926361,0.0616297,0.146006,0.0622529,0.089297,0.0505931,0.0749501,0.0349967,0.135066,0.0855925,0.0763382,0.0310928,0.0893029,0.0411767,0.0674383,0.0381359,0.068214,0.0346173,0.0630519,0.0326112,0.059183,0.0369003,0.0478609,0.0253604,0.0489208,0.026685,0.0286162,0.0171908,0.0302475,0.0203605,0.0274039,0.0193226,0.0242288,0.0165988,0.0238482,0.0154909,0.0244085,0.0157293,0.0114955,0.00941184,0.0111923,0.00907352,0.00991602,0.00830359,0.00893494,0.00746245,0.00842608,0.00704766,0.00954186,0.00781095,0.00290394,0.00277732,0.00289168,0.00263003,0.00268044,0.00245923,0.00263449,0.00255171,0.00251074,0.0022659,0.00260796,0.00229887,D112
0.0737916,0.0516383,0.060811,0.0390349,0.078545,0.0461031,0.102923,0.0623612,0.0794665,0.040242,0.0636259,0.0332147,0.0838118,0.0487357,0.0749409,0.0335439,0.0960839,0.0487699,0.112804,0.0637272,0.0783541,0.0520068,0.07347,0.0381572,0.0714129,0.0431413,0.0653903,0.0339814,0.0742031,0.038093,0.0621575,0.0363244,0.045746,0.0235409,0.0517214,0.0277222,0.0290236,0.0179556,0.0297046,0.017082,0.0287383,0.017456,0.0278916,0.0184853,0.0224145,0.0127715,0.025861,0.0136996,0.011352,0.00846761,0.011053,0.00880934,0.00986037,0.00783762,0.00925376,0.00739237,0.00889246,0.00664004,0.0101647,0.0074312,0.00299516,0.00267603,0.00310938,0.00289046,0.00271495,0.0024103,0.00267183,0.00237095,0.00253134,0.00211133,0.00280958,0.00246517,D112
0.106499,0.0581676,0.0781619,0.0340027,0.0706857,0.0416682,0.0996979,0.0527357,0.0933161,0.0469701,0.0766106,0.0365234,0.107301,0.0510757,0.0942205,0.0418302,0.0930881,0.0454911,0.0938646,0.0513912,0.0925639,0.0433145,0.103522,0.0428939,0.0613007,0.0349243,0.074563,0.0347575,0.0721379,0.0396516,0.052069,0.0289749,0.0498547,0.0278547,0.052519,0.0259936,0.0308191,0.0177326,0.0323483,0.018112,0.0285177,0.0170126,0.0279011,0.0168112,0.0257911,0.0151542,0.026171,0.0141974,0.0105531,0.00761569,0.0119004,0.00890568,0.0107789,0.00793205,0.00936026,0.0074065,0.00904947,0.006561,0.010008,0.00747334,0.00272687,0.00232309,0.00290269,0.00241001,0.00279972,0.00238633,0.00262308,0.00224435,0.00235797,0.00180664,0.00251165,0.00204252,D112
0.110423,0.0475896,0.0876292,0.0470722,0.073139,0.0350746,0.0617761,0.0368586,0.0656047,0.0344551,0.0755772,0.0392594,0.0901919,0.0508551,0.117509,0.0614164,0.0906624,0.0432176,0.11219,0.0546396,0.0870369,0.0336991,0.0807187,0.04031,0.0693549,0.0350131,0.0806777,0.0351604,0.066823,0.0358665,0.0660065,0.0372371,0.061483,0.030739,0.0688513,0.0323832,0.0337206,0.0190936,0.033441,0.0191829,0.0267342,0.0159657,0.0253166,0.0157539,0.0283922,0.0167465,0.0301549,0.0171201,0.0122979,0.00874789,0.0120384,0.00909051,0.00980004,0.00713532,0.00920565,0.00696821,0.0105003,0.00767592,0.0114074,0.00805367,0.00344144,0.00301543,0.00311554,0.00270044,0.00259406,0.00208882,0.0026064,0.00229855,0.00285783,0.00244616,0.00316824,0.0025585,D112
0.120587,0.0984242,0.127417,0.082442,0.118533,0.0603774,0.111235,0.0635562,0.089743,0.0456752,0.101613,0.0663606,0.0766459,0.0434789,0.0941213,0.0490801,0.0968023,0.0517683,0.112963,0.0407276,0.0695539,0.0395947,0.0756844,0.0391935,0.0612287,0.035246,0.0577407,0.0295586,0.058279,0.0358261,0.0433754,0.0268792,0.0468742,0.0287329,0.0367094,0.0213982,0.0287447,0.0176941,0.02577,0.0183582,0.0232801,0.0163105,0.0188714,0.0136256,0.0185829,0.0126628,0.0212332,0.0154659,0.0100812,0.00799246,0.0106732,0.00937572,0.00912147,0.00846035,0.00718256,0.00616192,0.00714397,0.00634997,0.00789648,0.00650844,0.00274279,0.00268198,0.00282271,0.00283019,0.00243516,0.00242803,0.00210009,0.00204773,0.00196703,0.00179176,0.00217786,0.00192919,D112
0.0724422,0.034533,0.0627382,0.0329322,0.0761921,0.0408295,0.119597,0.0492707,0.107314,0.0630934,0.0854367,0.0563201,0.0750463,0.0465611,0.0884476,0.0438971,0.0971304,0.0441758,0.119784,0.0530514,0.0964213,0.0612997,0.0893323,0.0393049,0.0627145,0.0303068,0.0808952,0.039381,0.0818165,0.0436229,0.0586357,0.0308958,0.0640521,0.0285771,0.0592201,0.0327015,0.031395,0.0201287,0.0336161,0.0201595,0.0296621,0.0195462,0.0297584,0.0178976,0.0266906,0.0154711,0.0267607,0.014319,0.0127512,0.00952679,0.012026,0.00896301,0.0101683,0.00749275,0.0102453,0.00713621,0.0107182,0.00759969,0.0112677,0.0080595,0.0034545,0.00292537,0.00326744,0.0027766,0.0028876,0.0023887,0.00296919,0.0025179,0.00307393,0.0025917,0.00319206,0.00245666,D112
0.0924692,0.0382737,0.062725,0.0283759,0.169904,0.0505714,0.353464,0.0994484,0.18632,0.0493698,0.0653443,0.0272805,0.0555395,0.0267694,0.0313185,0.0142126,0.0516218,0.0203467,0.202092,0.0709977,0.0565767,0.0244563,0.0375203,0.01587,0.0365985,0.0223323,0.0382405,0.0184967,0.0308927,0.0168499,0.0589541,0.0261388,0.0319759,0.0160479,0.0367174,0.0174442,0.0204686,0.0101428,0.0256174,0.014402,0.0637542,0.0317482,0.0244844,0.0126515,0.0256019,0.0133044,0.0247138,0.0120005,0.0151699,0.00771481,0.00943295,0.0049172,0.0115796,0.00609782,0.0149298,0.00785241,0.0171935,0.00854941,0.0195531,0.00989293,0.00428243,0.00285066,0.00348561,0.00210268,0.00409338,0.00240479,0.00606393,0.00380244,0.00559546,0.00315944,0.00468299,0.00281887,D11
0.03494,0.0195359,0.0271462,0.0149782,0.162279,0.0396853,0.34166,0.0921324,0.180856,0.0433287,0.0422592,0.0188237,0.0439293,0.0237277,0.0262522,0.0125555,0.0499727,0.0198821,0.22509,0.0799708,0.0580422,0.0242358,0.0335555,0.0148843,0.0373472,0.0187339,0.0361679,0.017694,0.0318033,0.0168406,0.0599982,0.0288269,0.0283051,0.0133555,0.0340597,0.0159518,0.0182481,0.0101862,0.024526,0.012994,0.0590647,0.0323681,0.024236,0.0130189,0.0277238,0.0137615,0.0241714,0.0121237,0.014437,0.00708858,0.00915166,0.00508883,0.0112011,0.0058999,0.0142123,0.00751046,0.017375,0.00854665,0.01806,0.00890706,0.00412727,0.00260629,0.00338671,0.00198596,0.00399567,0.00227215,0.0058441,0.00358354,0.00570427,0.00323607,0.00473468,0.00284832,D11
0.0581806,0.0280952,0.041037,0.0191692,0.166834,0.058677,0.336713,0.102948,0.166815,0.047907,0.0427015,0.0242179,0.0359627,0.0195101,0.0260348,0.0144822,0.0507321,0.0202023,0.183096,0.0687174,0.0560612,0.0281369,0.0265386,0.012262,0.0377178,0.019875,0.0384462,0.0166029,0.0323067,0.0146659,0.0529961,0.026506,0.0305738,0.016828,0.0355088,0.0149735,0.0188965,0.00997565,0.0247042,0.0135323,0.0624413,0.0311763,0.0250656,0.0135613,0.0216869,0.0119676,0.021268,0.0116395,0.0140272,0.00714595,0.00864349,0.00463248,0.010739,0.00551335,0.0139528,0.0073936,0.0150432,0.00738815,0.0159612,0.00855133,0.00387771,0.00264937,0.00302907,0.00188811,0.00349824,0.00214686,0.00520539,0.00322944,0.00487404,0.00277496,0.00413195,0.00251254,D11
0.0340015,0.019793,0.0270391,0.0178439,0.186814,0.0309842,0.341831,0.058844,0.167297,0.0363132,0.0408571,0.0218876,0.0342647,0.0169611,0.0369535,0.0176905,0.0560427,0.0230911,0.203114,0.0626149,0.0438242,0.0180069,0.028423,0.0130324,0.0301279,0.0173058,0.0451892,0.0198275,0.0335714,0.0161592,0.0694644,0.0348248,0.0239282,0.0128414,0.0446102,0.0176034,0.0185658,0.0100367,0.0229676,0.0105407,0.0522382,0.0266208,0.0241391,0.0141193,0.0253833,0.0133417,0.0227513,0.0124146,0.0129092,0.00656417,0.00794405,0.00443483,0.00967181,0.0049304,0.0127615,0.00674263,0.0138492,0.00755785,0.0151123,0.00844023,0.00374529,0.0025596,0.00292933,0.0018071,0.00331409,0.00196468,0.00491195,0.00298882,0.00483973,0.00279115,0.00411088,0.00262817,D11
0.045229,0.025204,0.0362242,0.0163963,0.188265,0.0636018,0.392603,0.119821,0.197844,0.0637269,0.0418295,0.0200619,0.0383746,0.0186329,0.0283272,0.0153666,0.0589254,0.0189322,0.232846,0.112081,0.0659721,0.0327228,0.0332599,0.0147053,0.0336881,0.0187158,0.0392809,0.0182561,0.0324015,0.0172784,0.0700631,0.0331761,0.0334453,0.0169774,0.033076,0.0141995,0.0209068,0.0112553,0.028556,0.0134472,0.0731431,0.0313058,0.0253728,0.0138156,0.026323,0.0148393,0.0207987,0.0106309,0.0139147,0.00738581,0.00936227,0.00527962,0.0122909,0.0064035,0.0145576,0.00772095,0.0172545,0.00823438,0.0166258,0.00855491,0.00449654,0.00306314,0.00360788,0.00223813,0.00413863,0.00248531,0.00596417,0.00370992,0.00556324,0.00324475,0.00472977,0.00297479,D11
0.0654026,0.0348542,0.039164,0.0204114,0.226675,0.0569711,0.419463,0.10393,0.196371,0.0576559,0.0458956,0.0164873,0.0336365,0.0175167,0.0320289,0.0154946,0.0708713,0.0234921,0.234758,0.103097,0.0561062,0.0202301,0.0305766,0.0145416,0.0369306,0.0185252,0.0413286,0.019686,0.0346302,0.0172056,0.0618976,0.0286314,0.0320015,0.0154573,0.0389434,0.0173583,0.0189953,0.0103006,0.0287081,0.0137236,0.0701011,0.0362605,0.0243449,0.0134172,0.0246854,0.0140378,0.0236419,0.012966,0.0151318,0.00759818,0.00934191,0.00499344,0.0123924,0.00654642,0.0153571,0.00822445,0.0166051,0.0081177,0.0170388,0.00875633,0.00426331,0.00289636,0.00355785,0.00216659,0.00412839,0.00248114,0.00591911,0.00366323,0.00540392,0.00318187,0.0047625,0.00293355,D11
0.0382983,0.0195221,0.0295299,0.0164769,0.205132,0.0461984,0.413002,0.0864845,0.213033,0.0441711,0.0379729,0.0175131,0.0252672,0.0138889,0.0255574,0.0118537,0.0592086,0.0256754,0.257018,0.0916927,0.0663722,0.0364832,0.0266245,0.0110798,0.0344711,0.0204774,0.0457794,0.0186368,0.0386869,0.0183421,0.0735089,0.0327564,0.0337363,0.01565,0.0375395,0.0177163,0.0184841,0.00977145,0.0243927,0.0123784,0.0663402,0.0345344,0.0261681,0.0143088,0.024947,0.014269,0.0227912,0.0122177,0.0142814,0.00733404,0.00909556,0.00502334,0.0122198,0.00645883,0.0153565,0.00847496,0.0163496,0.00790892,0.0162577,0.00852043,0.004232,0.00290198,0.00342891,0.00208999,0.00399324,0.00245056,0.00598552,0.00373238,0.00558772,0.0032486,0.0046859,0.00295522,D11
0.057156,0.0239235,0.0415636,0.021282,0.214588,0.0377465,0.383071,0.0843735,0.175096,0.0416356,0.0455034,0.018592,0.0421397,0.0196404,0.0274454,0.0177629,0.0631699,0.0270474,0.230019,0.0836058,0.0493562,0.0244449,0.0348395,0.0220732,0.0337143,0.0188437,0.0406231,0.0193041,0.0303968,0.0146767,0.0660744,0.0271998,0.0307829,0.0181325,0.0360541,0.0186343,0.0199741,0.01141,0.0262966,0.0134613,0.0619976,0.0296255,0.0251062,0.0136049,0.0241316,0.0138034,0.022736,0.0115501,0.0160764,0.00803641,0.0098935,0.00545742,0.0115422,0.00613533,0.0147494,0.00794876,0.0171352,0.0080812,0.0177022,0.00890549,0.00433249,0.00282413,0.00351106,0.00207994,0.00402333,0.00233939,0.00592526,0.0036816,0.00555597,0.00316294,0.00466085,0.00282136,D11
0.0412882,0.020382,0.0314046,0.0165067,0.197573,0.0393086,0.369829,0.0800761,0.175653,0.0397784,0.0390416,0.0202052,0.0492907,0.0222442,0.0270723,0.0128124,0.0597895,0.0220326,0.203871,0.0572614,0.0490984,0.021131,0.0330891,0.0128621,0.0336634,0.0191944,0.036489,0.0155957,0.029911,0.0155385,0.0612947,0.0324725,0.0308047,0.0158806,0.0326159,0.0200935,0.0195611,0.00991155,0.0239428,0.0120021,0.0525487,0.0296922,0.0252036,0.0140855,0.0249571,0.0139147,0.0237277,0.0125284,0.0148476,0.00725572,0.00904964,0.00476257,0.011383,0.00584532,0.0155571,0.00791586,0.0160147,0.00799443,0.0179657,0.0089883,0.00414484,0.00268375,0.00337128,0.00201747,0.00389928,0.0022563,0.00573508,0.00345016,0.00524436,0.00300223,0.00442461,0.00263586,D11
0.0938993,0.0257136,0.0635379,0.0234109,0.183388,0.0469147,0.363348,0.0958009,0.185273,0.0537266,0.0711081,0.0252321,0.0428773,0.0213583,0.0337467,0.0155916,0.0543048,0.0222175,0.223934,0.0897344,0.054029,0.0233619,0.0377317,0.0167626,0.0350733,0.0184008,0.0393733,0.0195536,0.0318194,0.0179224,0.0656339,0.0345212,0.0349343,0.017865,0.0345533,0.0184254,0.0206946,0.0106561,0.0294952,0.0146851,0.0718963,0.0344535,0.0254378,0.0146198,0.025813,0.0136436,0.0234396,0.0120624,0.0154412,0.00787387,0.00973829,0.00514662,0.0119344,0.00647249,0.0149831,0.00777916,0.0170721,0.0082511,0.0189009,0.00990854,0.00443722,0.00311018,0.00346725,0.00215676,0.00400365,0.0024494,0.00587466,0.00376701,0.00545736,0.00317349,0.00473718,0.00304946,D11
0.117735,0.0651723,0.085919,0.043153,0.217616,0.12935,0.343795,0.231746,0.212087,0.129067,0.137662,0.0620331,0.0962721,0.0437649,0.119122,0.0669929,0.145457,0.0813642,0.218418,0.102158,0.111952,0.0558572,0.0932097,0.0457308,0.0481236,0.0301465,0.065143,0.0344604,0.0889498,0.0495496,0.143945,0.0793228,0.0695182,0.0347898,0.0475139,0.027061,0.0280035,0.0168608,0.0308079,0.0179232,0.0472678,0.0268024,0.0682747,0.0404177,0.0325767,0.0186566,0.0233478,0.0140083,0.0110473,0.00791415,0.0131136,0.00897495,0.0196923,0.0126068,0.0272575,0.0185826,0.0145664,0.00944301,0.00967021,0.00652715,0.00314372,0.00253592,0.00381672,0.0029954,0.00596065,0.00449738,0.00821566,0.00642966,0.00466007,0.00342968,0.00293846,0.00219244,D12
0.134722,0.0474692,0.0790502,0.0366733,0.157377,0.0606988,0.184672,0.0601543,0.105813,0.0502518,0.121866,0.060194,0.0822503,0.0522463,0.0632274,0.0312247,0.0926061,0.0408123,0.162995,0.129017,0.0839069,0.0400067,0.0714486,0.0367545,0.0496601,0.0244687,0.0486285,0.026211,0.0859018,0.0504815,0.109848,0.0616577,0.0680721,0.0296876,0.0555467,0.0270965,0.0267952,0.0175018,0.0297945,0.0161793,0.0450942,0.0270535,0.0718038,0.0395467,0.0399611,0.021617,0.0261272,0.0152304,0.0113544,0.00719934,0.0139383,0.00882919,0.0202603,0.0120738,0.0301285,0.0183208,0.016405,0.0103453,0.0109968,0.00656911,0.00352528,0.00247345,0.00417373,0.00291983,0.00631821,0.00421251,0.00894422,0.00626252,0.00519953,0.00341265,0.00330364,0.00220982,D12
0.102116,0.0639891,0.116646,0.0744396,0.189457,0.112824,0.228054,0.126372,0.169709,0.0833155,0.101349,0.0542593,0.101012,0.0498109,0.0893065,0.0470186,0.157377,0.0842503,0.179992,0.109758,0.114576,0.058233,0.0699947,0.0396247,0.0585883,0.0318475,0.0656391,0.0340019,0.0950059,0.0535958,0.157174,0.0789032,0.077167,0.0387644,0.0485829,0.0276019,0.0303401,0.0208753,0.0309259,0.0211098,0.0448445,0.0273343,0.0692882,0.0430268,0.0355747,0.0219303,0.0248724,0.0157638,0.011312,0.00879315,0.0127791,0.00987552,0.0169481,0.0124082,0.0231294,0.0166521,0.0134838,0.00978761,0.00953431,0.00693019,0.00317269,0.00305138,0.00347192,0.00308617,0.00461184,0.00394307,0.00602129,0.00549308,0.0038899,0.00321343,0.00269442,0.00222785,D12
0.124421,0.0693332,0.162488,0.110347,0.276787,0.152369,0.363922,0.19816,0.260128,0.116754,0.111948,0.0632537,0.11177,0.0614638,0.132802,0.0767033,0.125597,0.0649741,0.172882,0.0836929,0.141959,0.068684,0.0903954,0.0449493,0.0487742,0.0351715,0.0662925,0.0422766,0.0744979,0.0470659,0.10359,0.0728492,0.0774443,0.0439958,0.0440112,0.0276089,0.0255688,0.0189785,0.0276937,0.020458,0.0361169,0.0261388,0.055092,0.0415184,0.0339779,0.0251761,0.021948,0.0149852,0.0096686,0.00835134,0.0108029,0.00899809,0.0138423,0.0113642,0.0198627,0.0170763,0.0126274,0.0104082,0.00891031,0.00735714,0.00275985,0.00269015,0.00303944,0.00294012,0.00385819,0.00360842,0.00524838,0.00526123,0.00351892,0.00319464,0.00245681,0.00217116,D12
